"studyid","rltv_mo","errorcode","errormessage","process","premiseid","studypoint","updated_dt","process_run_date","job_run_id"
FPLC-RS44NET2,202510,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70242233,"52508.0",2025-10-18 04:57:31.094,20251018,ALR-scheduled__2025-10-17T08:00:00+00:00
FPLC-RS44NET4,202510,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70242233,"52508.0",2025-10-18 04:57:31.094,20251018,ALR-scheduled__2025-10-17T08:00:00+00:00
FPLC-RSEV,202509,PREMISE,"Premise data change: channels changed from [1, 1000] to [1.0].",Master Data,70297004,"441.0",2025-10-18 04:57:31.094,20251018,ALR-scheduled__2025-10-17T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (2690.0 kwh) is outside the 10.0% threshold when compared to billed usage (2184.0 kwh).,Interval Data Quality,70004472,"497.0",2025-10-21 04:55:53.144,20251021,ALR-scheduled__2025-10-20T08:00:00+00:00
FPLC-RS44NET9,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70108228,"40010.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70235805,"66368.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70242233,"52508.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70346117,"32819.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70502810,"42281.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (3820.97 kwh) is outside the 10.0% threshold when compared to billed usage (3036.0 kwh).,Interval Data Quality,70205248,"221.0",2025-10-22 04:55:51.518,20251022,ALR-scheduled__2025-10-21T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (2157.0 kwh) is outside the 10.0% threshold when compared to billed usage (1932.0 kwh).,Interval Data Quality,70451835,"528.0",2025-10-22 04:55:51.518,20251022,ALR-scheduled__2025-10-21T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (645.0 kwh) is outside the 10.0% threshold when compared to billed usage (572.0 kwh).,Interval Data Quality,70495949,"405.0",2025-10-22 04:55:51.518,20251022,ALR-scheduled__2025-10-21T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (3119.0 kwh) is outside the 10.0% threshold when compared to billed usage (2404.0 kwh).,Interval Data Quality,70553552,"240.0",2025-10-22 04:55:51.518,20251022,ALR-scheduled__2025-10-21T08:00:00+00:00
FPLC-RS44NET9,202510,DIFFBILLCOMP,Interval cut (1088.18 kwh) is outside the 10.0% threshold when compared to billed usage (594.0 kwh).,Interval Data Quality,70141101,"54394.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1088.18 kwh) is outside the 10.0% threshold when compared to billed usage (594.0 kwh).,Interval Data Quality,70141101,"509.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1199.0 kwh) is outside the 10.0% threshold when compared to billed usage (945.0 kwh).,Interval Data Quality,70170688,"530.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (3023.98 kwh) is outside the 10.0% threshold when compared to billed usage (2528.0 kwh).,Interval Data Quality,70214556,"239.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RS44NET9,202510,DIFFBILLCOMP,Interval cut (2117.69 kwh) is outside the 10.0% threshold when compared to billed usage (1165.0 kwh).,Interval Data Quality,70262914,"35696.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (2117.69 kwh) is outside the 10.0% threshold when compared to billed usage (1165.0 kwh).,Interval Data Quality,70262914,"326.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1672.0 kwh) is outside the 10.0% threshold when compared to billed usage (1254.0 kwh).,Interval Data Quality,70267182,"282.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RS44NET9,202510,DIFFBILLCOMP,Interval cut (1082.28 kwh) is outside the 10.0% threshold when compared to billed usage (96.0 kwh).,Interval Data Quality,70502810,"42281.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1082.28 kwh) is outside the 10.0% threshold when compared to billed usage (96.0 kwh).,Interval Data Quality,70502810,"332.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RS44NET2,202510,DIFFBILLCOMP,Interval cut (1408.32 kwh) is outside the 10.0% threshold when compared to billed usage (594.0 kwh).,Interval Data Quality,70141101,"54394.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RS44NET4,202510,DIFFBILLCOMP,Interval cut (320.14 kwh) is outside the 10.0% threshold when compared to billed usage (594.0 kwh).,Interval Data Quality,70141101,"54394.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RS44NET2,202510,DIFFBILLCOMP,Interval cut (2657.02 kwh) is outside the 10.0% threshold when compared to billed usage (1165.0 kwh).,Interval Data Quality,70262914,"35696.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RS44NET4,202510,DIFFBILLCOMP,Interval cut (539.33 kwh) is outside the 10.0% threshold when compared to billed usage (1165.0 kwh).,Interval Data Quality,70262914,"35696.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RS44NET2,202510,DIFFBILLCOMP,Interval cut (2035.72 kwh) is outside the 10.0% threshold when compared to billed usage (96.0 kwh).,Interval Data Quality,70502810,"42281.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RS44NET4,202510,DIFFBILLCOMP,Interval cut (953.44 kwh) is outside the 10.0% threshold when compared to billed usage (96.0 kwh).,Interval Data Quality,70502810,"42281.0",2025-10-23 04:52:35.111,20251023,ALR-scheduled__2025-10-22T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (1080.0 kwh) is outside the 10.0% threshold when compared to billed usage (840.0 kwh).,Interval Data Quality,70274649,"214.0",2025-10-24 04:55:20.451,20251024,ALR-scheduled__2025-10-23T08:00:00+00:00
FPLC-RSEV,202510,DIFFBILLCOMP,Interval cut (2669.0 kwh) is outside the 10.0% threshold when compared to billed usage (2074.0 kwh).,Interval Data Quality,70278954,"208.0",2025-10-24 04:55:20.451,20251024,ALR-scheduled__2025-10-23T08:00:00+00:00
FPLC-RS44NET2,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70002972,"40793.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET4,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70002972,"40793.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET2,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70108228,"40010.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET4,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70108228,"40010.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET2,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70148257,"71581.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET4,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70148257,"71581.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET2,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70235805,"66368.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET4,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70235805,"66368.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET2,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70242233,"52508.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET4,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70242233,"52508.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET2,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70346117,"32819.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET4,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70346117,"32819.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET2,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70502810,"42281.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET4,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70502810,"42281.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET2,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70550834,"74724.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET4,202404,NULLBILL,Cannot perform bill comparison because billed usage is 0 kwh.,Interval Data Quality,70550834,"74724.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,AUMONTH,"Only 11.0 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70622019,"74632.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,AUMONTH,"Only 7.0 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70626774,"72840.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET2,202404,AUMONTH,"Only 11.0 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70622019,"74632.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET4,202404,AUMONTH,"Only 11.0 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70622019,"74632.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET2,202404,AUMONTH,"Only 7.0 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70626774,"72840.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET4,202404,AUMONTH,"Only 7.0 months are available to calculate monthly average usage, less than the needed 12 months.",Interval Data Quality,70626774,"72840.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,PREMISE,"Premise data change: channels changed from [9] to [2.0, 4.0, 9.0].",Master Data,70242233,"52508.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,PREMISE,"Premise data change: channels changed from [9] to [2.0, 4.0, 9.0].",Master Data,70108228,"40010.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,PREMISE,"Premise data change: channels changed from [9] to [2.0, 4.0, 9.0].",Master Data,70235805,"66368.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,PREMISE,"Premise data change: channels changed from [9] to [2.0, 4.0, 9.0].",Master Data,70158196,"70150.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,PREMISE,"Premise data change: channels changed from [9] to [2.0, 4.0, 9.0].",Master Data,70336847,"72621.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,PREMISE,"Premise data change: channels changed from [9] to [2.0, 4.0, 9.0].",Master Data,70550834,"74724.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,PREMISE,"Premise data change: channels changed from [9] to [2.0, 4.0, 9.0].",Master Data,70141101,"54394.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,PREMISE,"Premise data change: channels changed from [9] to [2.0, 4.0, 9.0].",Master Data,70622019,"74632.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,PREMISE,"Premise data change: channels changed from [9] to [2.0, 4.0, 9.0].",Master Data,70502810,"42281.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,PREMISE,"Premise data change: channels changed from [9] to [2.0, 4.0, 9.0].",Master Data,70346117,"32819.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,PREMISE,"Premise data change: channels changed from [9] to [2.0, 4.0, 9.0].",Master Data,70281751,"56916.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,PREMISE,"Premise data change: channels changed from [9] to [2.0, 4.0, 9.0].",Master Data,70504044,"47663.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RS44NET9,202404,PREMISE,"Premise data change: channels changed from [9] to [2.0, 4.0, 9.0].",Master Data,70148257,"71581.0",2025-04-16 22:47:55.826,20250416,R202404scheduled__2025-04-15T23:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (1897.0 kwh) is outside the 10.0% threshold when compared to billed usage (1431.0 kwh).,Interval Data Quality,70002132,"555.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (3064.67 kwh) is outside the 10.0% threshold when compared to billed usage (2071.0 kwh).,Interval Data Quality,70013123,"233.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (2119.0 kwh) is outside the 10.0% threshold when compared to billed usage (1766.0 kwh).,Interval Data Quality,70018169,"573.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (2275.8 kwh) is outside the 10.0% threshold when compared to billed usage (1781.0 kwh).,Interval Data Quality,70023774,"575.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (1972.92 kwh) is outside the 10.0% threshold when compared to billed usage (1537.0 kwh).,Interval Data Quality,70033295,"288.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (2256.0 kwh) is outside the 10.0% threshold when compared to billed usage (1564.0 kwh).,Interval Data Quality,70041695,"319.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (2119.0 kwh) is outside the 10.0% threshold when compared to billed usage (584.0 kwh).,Interval Data Quality,70044910,"609.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (2144.0 kwh) is outside the 10.0% threshold when compared to billed usage (1740.0 kwh).,Interval Data Quality,70054710,"525.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (2631.0 kwh) is outside the 10.0% threshold when compared to billed usage (1525.0 kwh).,Interval Data Quality,70065960,"250.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (2021.0 kwh) is outside the 10.0% threshold when compared to billed usage (1631.0 kwh).,Interval Data Quality,70079357,"372.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (2136.67 kwh) is outside the 10.0% threshold when compared to billed usage (1873.0 kwh).,Interval Data Quality,70124001,"361.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (1887.24 kwh) is outside the 10.0% threshold when compared to billed usage (858.0 kwh).,Interval Data Quality,70161092,"213.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (3563.76 kwh) is outside the 10.0% threshold when compared to billed usage (2777.0 kwh).,Interval Data Quality,70205248,"221.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RS44NET9,202505,DIFFBILLCOMP,Interval cut (1341.69 kwh) is outside the 10.0% threshold when compared to billed usage (936.0 kwh).,Interval Data Quality,70281751,"56916.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (1341.69 kwh) is outside the 10.0% threshold when compared to billed usage (936.0 kwh).,Interval Data Quality,70281751,"265.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (2702.0 kwh) is outside the 10.0% threshold when compared to billed usage (2057.0 kwh).,Interval Data Quality,70372345,"361.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (1421.0 kwh) is outside the 10.0% threshold when compared to billed usage (959.0 kwh).,Interval Data Quality,70405603,"411.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (2538.14 kwh) is outside the 10.0% threshold when compared to billed usage (1374.0 kwh).,Interval Data Quality,70410467,"961.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
FPLC-RSEV,202505,DIFFBILLCOMP,Interval cut (2637.0 kwh) is outside the 10.0% threshold when compared to billed usage (2372.0 kwh).,Interval Data Quality,70511895,"268.0",2025-06-11 12:39:27.804,20250611,ALR-scheduled__2025-06-10T13:30:00+00:00
